9.623553096184442223e-27,2.000696576567468576e-25,5.397018522133170662e-25,1.765991764748155162e-24,2.539866598179799325e-24
1.421104601033349675e-26,2.179153196445592952e-25,9.738382784116279984e-25,1.581482148266891305e-24,3.119334952758411412e-24
1.389515123555047612e-26,2.064129961994908267e-25,9.096433562210819065e-25,1.941334664217552306e-24,3.830796678144638248e-24
2.834625159699943723e-26,5.000711628659071674e-25,1.650180929107044988e-24,3.086766989853890346e-24,4.576187653508873786e-24
