4.624593799053877685e-01,9.475197267646784383e+00,2.539123065693785719e+01,8.537664630692877665e+01,1.240618819208586388e+02
6.235803829103379048e-01,9.508521507171648679e+00,4.418858772318057504e+01,7.133015721284422739e+01,1.407855631688807705e+02
5.118820751771496758e-01,7.422669472528007795e+00,3.118357089607131982e+01,6.566766216954466984e+01,1.311961750932330801e+02
6.871152986322459633e-01,1.147444266269828717e+01,3.781516032959449092e+01,7.316158556378047706e+01,1.138499380260604141e+02
